district,mandal,village,lat_gis,long_gis,gwl,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1,year,temp_id
NALGONDA,Vemulapally,Bommakal,17.026526,79.518081,3.08,7.85,1608.0,1029.12,0.0,280.0,340.0,1.0,3.0,18.0,188.8,7.2,72.0,48.62,379.9177632,4.211427747,C3S1,-1.998355263,P.S.,2020,
NARAYANPET,Kosigi,Kosigi,16.984631,77.705505,2.69,7.94,985.0,630.4,0.0,250.0,110.0,0.77,79.98774,9.75,29.78,2.7,88.0,48.62,419.9177632,0.631851083,C3S1,-3.398355263,P.S.,2020,
NARAYANPET,Maddur,Maddur,16.857,77.607,6.22,8.07,1577.0,1009.28,0.0,170.0,380.0,0.7,69.5353,20.0,95.0,3.17,120.0,68.068,579.8848684,1.715239941,C3S1,-8.197697368,P.S.,2020,
NARAYANPET,Makthal,Makthal,16.500518,77.500096,1.52,8.14,2368.0,1515.52,0.0,230.0,500.0,0.25,240.4947,40.5,142.3,7.9,104.0,145.86,859.7532895,2.110037341,C4S1,-12.59506579,P.S.,2020,
NARAYANPET,Narayanpet,Kollampally,16.667939,77.616892,3.41,8.7,1023.0,654.72,50.0,400.0,50.0,1.72,2.2145,9.25,170.4,3.6,24.0,24.31,159.9588816,5.85784094,C3S1,5.800822368,U.S.,2020,
NARAYANPET,Narayanpet,Kotakonda,16.754004,77.637795,1.79,7.78,4584.0,2933.76,0.0,220.0,990.0,0.42,520.8504,104.0,391.4,12.3,360.0,111.826,1359.810855,4.614809026,C4S2,-22.79621711,P.S.,2020,
NARAYANPET,Narayanpet,Narayanapet,16.7423,77.4812,2.11,8.09,1768.0,1131.52,0.0,390.0,260.0,1.13,95.97643,38.0,153.4,5.0,88.0,77.792,539.8684211,2.870473628,C3S1,-2.997368421,P.S.,2020,
NARAYANPET,Narva,Narva,16.4706,77.6567,7.63,8.19,799.0,511.36,0.0,380.0,10.0,1.92,16.3873,8.75,96.96,2.14,40.0,24.31,199.9588816,2.981222713,C3S1,3.600822368,U.S.,2020,
NARAYANPET,Utkoor,Utkoor,16.6407,77.5003,2.44,8.6,2472.0,1582.08,50.0,400.0,490.0,0.92,46.0616,48.0,325.5,7.0,16.0,121.55,539.7944079,6.091285653,C4S1,-1.795888158,P.S.,2020,
NARAYANPET,Utkoor,Chinnaporla,16.581217,77.516956,4.33,8.31,915.0,585.6,30.0,270.0,100.0,0.63,5.3148,12.75,106.45,3.23,40.0,29.172,219.9506579,3.120722823,C3S1,1.600986842,MR,2020,
NIRMAL,Kadam,Kadam,19.096611,78.775944,1.38,7.84,1301.0,832.64,0.0,430.0,120.0,1.09,66.23368182,27.25,103.0,2.0,64.0,72.93,459.8766447,2.088279916,C3S1,-0.597532895,P.S.,2020,
NIRMAL,Khanapur,Khanapur,19.047089,78.662131,6.19,7.69,990.0,633.6,0.0,250.0,140.0,0.84,21.13840909,34.75,110.0,4.0,40.0,38.896,259.9342105,2.966423331,C3S1,-0.198684211,P.S.,2020,
NIRMAL,Kubeer,Kubeer,19.2495,77.945833,2.1,7.66,783.0,501.12,0.0,320.0,20.0,0.73,50.53086364,11.25,82.0,4.0,24.0,38.896,219.9342105,2.404028556,C3S1,2.001315789,MR,2020,
NIRMAL,Kuntala,Kuntala,19.1693,78.1004,10.79,7.54,1290.0,825.6,0.0,380.0,140.0,1.26,72.87718182,14.75,89.0,2.0,64.0,72.93,459.8766447,1.804436044,C3S1,-1.597532895,P.S.,2020,
NIRMAL,Laxmanchanda,Laxmanchanda,19.017055,78.460861,1.79,7.88,972.0,622.08,0.0,290.0,110.0,0.27,43.48472727,19.5,92.0,2.0,32.0,53.482,299.9095395,2.309749338,C3S1,-0.198190789,P.S.,2020,
NIRMAL,Lokeswaram,Abdullapur,18.9703,78.0378,6.97,7.81,731.0,467.84,0.0,230.0,90.0,0.38,16.50809091,10.0,64.0,3.0,32.0,38.896,239.9342105,1.796412425,C2S1,-0.198684211,P.S.,2020,
NIRMAL,Lokeswaram,Lokeswaram,19.0245,78.0899,10.3,7.69,434.0,277.76,0.0,140.0,50.0,0.3,2.617136364,9.25,38.0,1.0,16.0,24.31,139.9588816,1.396546912,C2S1,0.000822368,P.S.,2020,
NIRMAL,Mamada,Mamada,19.077972,78.522916,2.2,8.01,1387.0,887.68,0.0,250.0,270.0,0.75,47.71240909,34.25,101.0,7.0,104.0,53.482,479.9095395,2.004535936,C3S1,-4.598190789,P.S.,2020,
NIRMAL,Nirmal,Nirmal,19.092416,78.343527,2.23,7.51,1386.0,887.04,0.0,330.0,190.0,0.47,87.37209091,29.25,138.0,2.0,64.0,58.344,399.9013158,3.000370134,C3S1,-1.398026316,P.S.,2020,
NIRMAL,Sarangapur,Beeravelly,19.139638,78.261972,5.95,7.8,637.0,407.68,0.0,200.0,60.0,1.82,23.75554545,10.25,45.0,2.0,24.0,38.896,219.9342105,1.319283964,C2S1,-0.398684211,P.S.,2020,
NIRMAL,Tanur,Bhosi,19.109333,77.879444,3.8,7.94,1572.0,1006.08,0.0,370.0,160.0,0.44,196.8891818,33.5,133.0,2.0,96.0,63.206,499.8930921,2.586337741,C3S1,-2.597861842,P.S.,2020,
NIZAMABAD,Armoor,perkit,18.808,78.315,3.8,7.3,1114.0,712.96,0.0,400.0,90.0,1.25,35.96348,14.5,72.44,3.14,120.0,29.172,419.9506579,1.536920745,C3S1,-0.399013158,P.S.,2020,
NIZAMABAD,Bheemgal,Bheemgal,18.715,78.442,5.08,7.32,4303.0,2753.92,0.0,520.0,1060.0,0.84,69.5353,32.5,208.0,6.2,232.0,262.548,1659.555921,2.219931396,C4S1,-22.79111842,P.S.,2020,
NIZAMABAD,Bodhan,Bodhan,18.6705,77.8925,2.72,7.29,1612.0,1031.68,0.0,410.0,220.0,0.89,70.864,24.0,125.0,2.4,184.0,24.31,559.9588816,2.296699143,C3S1,-2.999177632,P.S.,2020,
NIZAMABAD,Darpally,Ramadugu,18.613,78.309,3.05,7.31,934.0,597.76,0.0,360.0,60.0,1.36,0.651063,11.75,84.0,2.14,88.0,14.586,279.9753289,2.182687535,C3S1,1.600493421,MR,2020,
NIZAMABAD,Dichpally,Yanampally,18.627,78.249,4.6,7.38,798.0,510.72,0.0,300.0,50.0,0.78,21.635665,11.5,38.05,2.33,96.0,19.448,319.9671053,0.924856086,C3S1,-0.399342105,P.S.,2020,
NIZAMABAD,Indalwai,Gannaram,18.512497,78.234885,3.29,7.4,1169.0,748.16,0.0,350.0,130.0,1.27,20.670143,21.0,91.0,2.91,104.0,29.172,379.9506579,2.029784613,C3S1,-0.599013158,P.S.,2020,
NIZAMABAD,Jakrampally,Jakrampally,18.7072,78.2716,3.72,7.05,760.0,486.4,0.0,300.0,40.0,0.78,13.7299,10.75,37.07,3.08,96.0,14.586,299.9753289,0.930576285,C3S1,0.000493421,P.S.,2020,
NIZAMABAD,Kammarapalli,Inayathnagar,18.708681,78.564875,2.85,7.62,934.0,597.76,0.0,350.0,60.0,1.74,17.93745,12.75,86.2,3.43,56.0,34.034,279.9424342,2.239984754,C3S1,1.401151316,MR,2020,
NIZAMABAD,Kotagiri,Kallur,18.515955,77.77381,8.64,7.94,876.0,560.64,0.0,330.0,60.0,0.84,3.228741,19.25,114.0,1.5,32.0,29.172,199.9506579,3.505222547,C3S1,2.600986842,U.S.,2020,
NIZAMABAD,Morthad,Morthad,18.826,78.449,13.83,7.03,922.0,590.08,0.0,280.0,90.0,0.63,48.09894,12.5,30.0,1.46,120.0,24.31,399.9588816,0.652207436,C3S1,-2.399177632,P.S.,2020,
NIZAMABAD,Mugpal,Manchippa,18.539,78.114,2.57,7.28,1589.0,1016.96,0.0,420.0,180.0,0.77,124.012,19.75,80.0,5.37,152.0,63.206,639.8930921,1.375018179,C3S1,-4.397861842,P.S.,2020,
NIZAMABAD,Mupkal,Mupkal,18.912998,78.361616,12.4,7.41,1128.0,721.92,0.0,290.0,100.0,0.97,145.7141,16.0,58.0,2.9,136.0,24.31,439.9588816,1.202248137,C3S1,-2.999177632,P.S.,2020,
NIZAMABAD,Nandipet,Ailapoor,18.853,78.114,3.24,7.52,1995.0,1276.8,0.0,480.0,270.0,0.78,126.2265,33.0,200.0,0.31,120.0,77.792,619.8684211,3.492628581,C3S1,-2.797368421,P.S.,2020,
NIZAMABAD,Nandipet,Nutpally,18.9365,78.2182,2.84,7.68,1208.0,773.12,0.0,320.0,150.0,0.64,45.57441,20.0,72.41,1.99,112.0,38.896,439.9342105,1.500986699,C3S1,-2.398684211,P.S.,2020,
NIZAMABAD,Nandipet,Velmal,18.831,78.143,4.86,7.4,1578.0,1009.92,0.0,340.0,270.0,0.64,14.1728,40.25,140.0,1.8,168.0,14.586,479.9753289,2.77837423,C3S1,-2.799506579,P.S.,2020,
NIZAMABAD,Nizamabad,Arsapally,18.685342,78.06863,3.1,7.39,1541.0,986.24,0.0,480.0,170.0,1.1,34.81194,20.0,77.0,3.1,104.0,87.516,619.8519737,1.344679844,C3S1,-2.797039474,P.S.,2020,
NIZAMABAD,Renjal,Dupally,18.733,77.991,12.63,7.44,1102.0,705.28,0.0,330.0,130.0,1.91,14.1728,17.25,85.48,2.49,88.0,34.034,359.9424342,1.958935573,C3S1,-0.598848684,P.S.,2020,
NIZAMABAD,Rudrur,Rayakur,18.6102,77.8575,13.1,7.31,4060.0,2598.4,0.0,420.0,430.0,0.98,79.722,860.0,505.0,7.2,272.0,92.378,1059.84375,6.744389142,C4S1,-12.796875,P.S.,2020,
NIZAMABAD,Sirikonda,Peddavolgote,18.604,78.426,2.45,7.4,1888.0,1208.32,0.0,520.0,180.0,1.15,84.151,101.5,250.0,10.4,112.0,34.034,419.9424342,5.304168255,C3S1,2.001151316,MR,2020,
NIZAMABAD,Vailpoor,Ankushpur,18.811,78.396,2.78,7.31,1686.0,1079.04,0.0,310.0,230.0,0.67,186.018,31.25,105.72,2.31,160.0,48.62,599.9177632,1.876650755,C3S1,-5.798355263,P.S.,2020,
NIZAMABAD,Vailpoor,Vailpoor,18.773,78.386,6.0,7.38,1052.0,673.28,0.0,330.0,100.0,1.04,47.43459,15.0,70.0,1.71,72.0,48.62,379.9177632,1.561440372,C3S1,-0.998355263,P.S.,2020,
NIZAMABAD,Varni,Varni,18.543,77.903,3.88,7.46,991.0,634.24,0.0,340.0,90.0,0.96,19.22186,12.75,56.0,0.92,80.0,43.758,379.9259868,1.249138778,C3S1,-0.798519737,P.S.,2020,
NIZAMABAD,Yedapalli,Yedapalli,18.678,77.954,12.21,7.85,889.0,568.96,0.0,360.0,50.0,1.1,12.31262,11.25,83.0,2.22,32.0,48.62,279.9177632,2.156924914,C3S1,1.601644737,MR,2020,
PEDDAPALLY,Dharmaram,Dharmaram,18.7453,79.1872,3.55,8.1,886.0,567.04,0.0,170.0,120.0,0.45,32.21090909,44.75,43.0,3.0,48.0,48.62,319.9177632,1.045253047,C3S1,-2.998355263,P.S.,2020,
PEDDAPALLY,Eligedu,Eligedu,18.552157,79.260942,4.19,8.05,572.0,366.08,0.0,180.0,90.0,0.82,15.09886364,26.5,55.0,8.0,56.0,19.448,219.9671053,1.612337607,C2S1,-0.799342105,P.S.,2020,
PEDDAPALLY,Julapalli,Julapalli,18.6205,79.2492,3.38,8.42,1568.0,1003.52,90.0,320.0,240.0,2.24,7.448772727,64.25,268.0,16.0,64.0,19.448,239.9671053,7.521961422,C3S1,3.400657895,U.S.,2020,
PEDDAPALLY,Odella,Odella,18.4528,79.46,1.75,7.92,692.0,442.88,70.0,170.0,100.0,0.19,42.27681818,24.75,64.0,2.0,80.0,24.31,299.9588816,1.606649988,C2S1,-1.199177632,P.S.,2020,
PEDDAPALLY,Peddapalli,Peddapalli,18.6017,79.39,4.32,8.28,724.0,463.36,0.0,180.0,80.0,1.86,30.60036364,29.25,32.0,4.0,40.0,43.758,279.9259868,0.831573294,C2S1,-1.998519737,P.S.,2020,
RANGAREDDY,Chevella,Alur,17.324,78.064,3.98,8.18,672.0,430.08,0.0,100.0,130.0,2.51,19.4876,13.0,81.0,3.11,40.0,9.724,139.9835526,2.976587662,C2S1,-0.799671053,P.S.,2020,
RANGAREDDY,Amangal,Amangal,16.8442,78.5425,3.07,8.0,2558.0,1637.12,0.0,410.0,510.0,0.48,89.15577,38.0,226.0,13.7,144.0,87.516,719.8519737,3.662342892,C4S1,-6.197039474,P.S.,2020,
RANGAREDDY,Chevella,Dharmasagar,17.336,78.154,7.68,8.11,742.0,474.88,0.0,260.0,60.0,0.55,32.46457,6.25,34.0,2.3,80.0,24.31,299.9588816,0.853532806,C2S1,-0.799177632,P.S.,2020,
RANGAREDDY,Kandukur,Kandukur,17.08,78.48,1.0,8.08,890.0,569.6,0.0,290.0,40.0,1.05,86.8084,9.25,57.98,1.31,24.0,58.344,299.9013158,1.45566416,C3S1,-0.198026316,P.S.,2020,
RANGAREDDY,Keshampet,Keshampet,16.943945,78.329383,7.28,7.45,2129.0,1362.56,0.0,310.0,450.0,0.46,134.6416,18.25,174.0,4.05,160.0,72.93,699.8766447,2.859635381,C3S1,-7.797532895,P.S.,2020,
RANGAREDDY,Kothur,Kothur,17.1587,78.2879,3.15,7.68,1948.0,1246.72,0.0,250.0,330.0,0.39,245.8095,36.5,202.2,8.4,136.0,38.896,499.9342105,3.931849509,C3S1,-4.998684211,P.S.,2020,
RANGAREDDY,Madgula,Madgula,16.843335,78.687875,6.38,7.5,1026.0,656.64,0.0,200.0,140.0,0.34,113.3824,20.75,50.55,1.92,136.0,14.586,399.9753289,1.098946934,C3S1,-3.999506579,P.S.,2020,
RANGAREDDY,Maheswaram,Maheswaram,17.135,78.439,9.0,7.79,1255.0,803.2,0.0,360.0,140.0,0.91,100.0954,20.0,49.0,3.56,152.0,43.758,559.9259868,0.900332509,C3S1,-3.998519737,P.S.,2020,
RANGAREDDY,Manchal,Manchal,17.16,78.739,2.05,8.03,4516.0,2890.24,0.0,440.0,610.0,1.04,1028.0,111.25,336.6,354.6,264.0,111.826,1119.810855,4.373347016,C4S2,-13.59621711,P.S.,2020,
RANGAREDDY,Ibrahimpatnam,Mangalpally,17.22,78.598,2.05,8.27,928.0,593.92,0.0,290.0,80.0,1.34,46.0616,12.75,89.54,3.31,40.0,38.896,259.9342105,2.414668592,C3S1,0.601315789,P.S.,2020,
RANGAREDDY,Moinabad,Moinabad,17.33,78.29,2.46,7.44,1440.0,921.6,0.0,430.0,160.0,0.75,18.1589,24.25,61.5,5.09,136.0,53.482,559.9095395,1.130025767,C3S1,-2.598190789,P.S.,2020,
RANGAREDDY,Shamshabad,Palmokole,17.204,78.301,2.94,7.63,1725.0,1104.0,0.0,360.0,270.0,0.78,104.9673,27.0,179.8,4.7,96.0,53.482,459.9095395,3.645235931,C3S1,-1.998190789,P.S.,2020,
RANGAREDDY,Rajender Nagar,Rajender Nagar,17.316,78.405,4.93,7.79,3928.0,2513.92,0.0,440.0,860.0,1.44,19.4876,178.25,159.6,10.9,392.0,150.722,1599.745066,1.73492083,C4S1,-23.19490132,P.S.,2020,
RANGAREDDY,Farooqnagar,Shadnagar,17.063191,78.184623,17.05,7.6,1716.0,1098.24,0.0,340.0,280.0,0.44,108.5105,16.75,57.01,3.38,168.0,72.93,719.8766447,0.923834471,C3S1,-7.597532895,P.S.,2020,
RANGAREDDY,Shahbad,Shahbad,17.202,78.104,4.57,7.84,957.0,612.48,0.0,300.0,100.0,0.89,8.858,12.25,56.0,2.7,112.0,14.586,339.9753289,1.320494175,C3S1,-0.799506579,P.S.,2020,
RANGAREDDY,Shankarpalli,Shankarpalli,17.453,78.131,7.89,7.67,1568.0,1003.52,0.0,260.0,240.0,0.48,186.018,20.5,60.15,1.88,152.0,63.206,639.8930921,1.033841794,C3S1,-7.597861842,P.S.,2020,
RANGAREDDY,Talakondapalli,Talakondapalli,16.89,78.413,12.48,7.3,2789.0,1784.96,0.0,310.0,450.0,0.8,461.0,30.5,75.25,3.6,272.0,126.412,1199.786184,0.944553888,C4S1,-17.79572368,P.S.,2020,
RANGAREDDY,Yacharam,Yacharam,17.05,78.67,7.01,7.93,1027.0,657.28,0.0,400.0,60.0,2.11,26.574,14.25,42.8,3.55,120.0,29.172,419.9506579,0.908064714,C3S1,-0.399013158,P.S.,2020,
SANGAREDDY,Andole,Jogipet,17.835805,78.072972,18.55,7.5,1691.0,1082.24,0.0,420.0,230.0,0.725,81.9365,19.0,137.0,2.22,128.0,53.482,539.9095395,2.56349356,C3S1,-2.398190789,P.S.,2020,
SANGAREDDY,Gummadiddla,Gummadiddla,17.6849,78.3679,13.66,7.06,3050.0,1952.0,0.0,360.0,550.0,0.428,427.61995,40.0,101.92,1.99,256.0,160.446,1299.728618,1.229150998,C4S1,-18.79457237,P.S.,2020,
SANGAREDDY,Hathnoora,Borapatla,17.6713,78.1571,15.34,7.66,732.0,468.48,0.0,290.0,40.0,1.12,3.445762,9.0,45.75,3.24,88.0,9.724,259.9835526,1.233645348,C2S1,0.600328947,P.S.,2020,
SANGAREDDY,Hathnoora,Nasthipur,17.7047,78.2185,23.25,7.71,428.0,273.92,0.0,150.0,40.0,0.282,1.585582,5.0,11.99,6.63,56.0,9.724,179.9835526,0.388575073,C2S1,-0.599671053,P.S.,2020,
SANGAREDDY,Jinnaram,Ootla,17.6309,78.3194,9.98,7.61,1334.0,853.76,0.0,380.0,190.0,1.63,10.904198,18.0,110.8,3.41,104.0,43.758,439.9259868,2.296794375,C3S1,-1.198519737,P.S.,2020,
SANGAREDDY,Kalher,Bachapally,18.1386,77.868,13.21,7.6,1371.0,877.44,0.0,480.0,130.0,0.73,10.080404,12.0,84.93,2.08,112.0,53.482,499.9095395,1.651534217,C3S1,-0.398190789,P.S.,2020,
SANGAREDDY,Kalher,Meerkhanpally,18.1237,77.8515,5.12,7.26,3140.0,2009.6,0.0,570.0,530.0,0.647,189.38404,46.0,195.1,67.5,200.0,131.274,1039.777961,2.630626129,C4S1,-9.395559211,P.S.,2020,
SANGAREDDY,Kandi,Byathole,17.6111,78.1892,15.03,7.48,2458.0,1573.12,0.0,370.0,430.0,1.82,193.85733,49.0,261.1,11.4,184.0,38.896,619.9342105,4.559384665,C4S2,-4.998684211,P.S.,2020,
SANGAREDDY,Patancheru ,Isnapur,17.5519,78.2006,13.41,7.46,2103.0,1345.92,0.0,350.0,430.0,1.43,8.587831,38.0,140.8,0.1,192.0,58.344,719.9013158,2.281593837,C3S1,-7.398026316,P.S.,2020,
SANGAREDDY,Patancheru ,Patancheruvu,17.525833,78.270166,13.7,7.74,983.0,629.12,0.0,350.0,70.0,1.37,12.26833,11.0,56.37,5.29,104.0,24.31,359.9588816,1.291795454,C3S1,-0.199177632,P.S.,2020,
SANGAREDDY,R.C.Puram,R.C.Puram,17.5091,78.3003,21.48,7.61,1246.0,797.44,0.0,390.0,140.0,1.13,12.290475,13.0,79.73,4.26,128.0,29.172,439.9506579,1.652692067,C3S1,-0.999013158,P.S.,2020,
SIDDIPET,Gajwel,Gajwel,17.8447,78.6847,11.03,7.55,670.0,428.8,0.0,240.0,50.0,2.07,46.5045,10.0,50.0,3.5,56.0,29.172,259.9506579,1.348331584,C2S1,-0.399013158,P.S.,2020,
SIDDIPET,Jagdevpur,Munigadapa,17.8133,78.8242,9.73,7.83,1194.0,764.16,0.0,230.0,200.0,0.59,86.3655,14.0,44.0,4.0,80.0,68.068,479.8848684,0.873285627,C3S1,-4.997697368,P.S.,2020,
SIDDIPET,Mirdoddi,Bhoompalli,18.1208,78.5972,5.38,8.18,1188.0,760.32,0.0,250.0,180.0,0.76,45.6187,18.0,142.0,2.3,24.0,43.758,239.9259868,3.985858376,C3S1,0.201480263,P.S.,2020,
SIDDIPET,Mulugu,Mulugu,17.7214,78.6333,36.55,7.76,890.0,569.6,0.0,290.0,100.0,2.29,22.5879,6.0,93.0,4.0,56.0,29.172,259.9506579,2.507896747,C3S1,0.600986842,P.S.,2020,
SIDDIPET,Nanganur,Rampur,18.0888,78.9925,5.66,7.96,1364.0,872.96,0.0,140.0,300.0,0.79,36.98215,24.0,98.0,4.0,64.0,58.344,399.9013158,2.130697632,C3S1,-5.198026316,P.S.,2020,
SIDDIPET,Raipole,Raipole,17.9256,78.6181,8.44,7.87,603.0,385.92,0.0,230.0,40.0,1.03,41.6326,7.5,29.6,3.4,40.0,38.896,259.9342105,0.798237551,C2S1,-0.598684211,P.S.,2020,
SIDDIPET,Siddipet,Siddipet,18.1033,78.8375,3.98,7.6,324.0,207.36,0.0,100.0,30.0,0.97,9.7438,9.0,11.7,11.9,32.0,9.724,119.9835526,0.4644053,C2S1,-0.399671053,P.S.,2020,
SIRCILLA,Gambhiraopet,Narmal,18.283725,78.552568,4.73,7.32,1336.0,855.04,0.0,320.0,180.0,0.9,74.48772727,27.0,147.0,4.0,104.0,19.448,339.9671053,3.466339132,C3S1,-0.399342105,P.S.,2020,
SIRCILLA,Illanthakunta,Illanthukunta ,18.311944,78.956388,3.51,8.02,758.0,485.12,0.0,220.0,80.0,0.65,57.77831818,16.25,79.0,6.0,48.0,24.31,219.9588816,2.3159464,C3S1,0.000822368,P.S.,2020,
SIRCILLA,Konaraopet,Nizamabad,18.4703,78.7189,3.35,7.62,779.0,498.56,0.0,320.0,20.0,0.75,42.67945455,9.5,43.0,2.0,32.0,53.482,299.9095395,1.079556756,C3S1,0.401809211,P.S.,2020,
SIRCILLA,Sircilla,Sircilla(urban),18.35555,78.78308,6.36,7.39,1776.0,1136.64,0.0,420.0,290.0,0.6,57.17436364,26.75,174.0,7.0,88.0,72.93,519.8766447,3.31796086,C3S1,-1.997532895,P.S.,2020,
SIRCILLA,Vemulawada,Vemulawada(rural),18.486422,78.863888,6.51,7.98,1244.0,796.16,0.0,310.0,160.0,0.87,38.04913636,36.25,121.0,4.0,48.0,53.482,339.9095395,2.853486733,C3S1,-0.598190789,P.S.,2020,
SIRCILLA,Yellareddipet,Racherla Boppaspur,18.377197,78.616814,8.09,7.29,1086.0,695.04,0.0,280.0,130.0,0.66,58.18095455,25.0,96.0,8.0,80.0,29.172,319.9506579,2.333468235,C3S1,-0.799013158,P.S.,2020,
SURYAPET,Arvapally,Kodur,17.316549,79.622842,2.81,7.4,850.0,544.0,0.0,310.0,30.0,1.11,57.577,11.0,55.55,1.46,80.0,24.31,299.9588816,1.394521982,C3S1,0.200822368,P.S.,2020,
SURYAPET,Arvapally,Nagaram,17.386693,79.496965,2.49,7.84,830.0,531.2,0.0,300.0,60.0,1.04,31.0,15.0,51.81,1.64,40.0,53.482,319.9095395,1.259424568,C3S1,-0.398190789,P.S.,2020,
SURYAPET,Chivemla,B. Chandupatla,17.141752,79.718667,1.02,7.71,1275.0,816.0,0.0,520.0,60.0,1.12,27.0,11.0,64.29,2.48,120.0,48.62,499.9177632,1.250162033,C3S1,0.401644737,P.S.,2020,
SURYAPET,Mattampalle,Raghunadhapalem,16.753544,79.885324,3.22,7.4,1084.0,693.76,0.0,310.0,60.0,0.694,143.0,20.0,27.17,0.75,176.0,9.724,479.9835526,0.539198437,C3S1,-3.399671053,P.S.,2020,
SURYAPET,Mellacheruvu,Mellacheruvu,16.83738,79.904517,4.91,7.77,991.0,634.24,0.0,310.0,100.0,1.13,3.494481,25.0,90.2,2.04,64.0,34.034,299.9424342,2.26443441,C3S1,0.201151316,P.S.,2020,
SURYAPET,Nuthankal,Nuthankal,17.333829,79.691828,2.31,7.99,771.0,493.44,0.0,280.0,50.0,0.511,9.47806,9.0,32.6,2.26,56.0,38.896,299.9342105,0.818420995,C3S1,-0.398684211,P.S.,2020,
SURYAPET,Thungathurthi,Thungathurthi,17.398742,79.59122,1.66,7.04,4986.0,3191.04,0.0,430.0,1270.0,0.476,165.2017,110.0,464.2,55.2,384.0,116.688,1439.802632,5.318948907,C4S2,-20.19605263,P.S.,2020,
VIKARABAD,Bantwaram,Bantwaram,17.445,77.696,3.62,8.47,598.0,382.72,30.0,180.0,30.0,0.44,26.0,12.0,39.0,3.37,32.0,29.172,199.9506579,1.199155082,C2S1,0.200986842,P.S.,2020,
VIKARABAD,Basheerabad,Basheerabad,17.211,77.444,9.04,7.94,2693.0,1723.52,0.0,440.0,470.0,0.59,217.021,37.0,300.0,4.0,184.0,63.206,719.8930921,4.861378272,C4S1,-5.597861842,P.S.,2020,
VIKARABAD,Bomraspet,Bomraspet,17.164004,77.719418,11.62,7.29,708.0,453.12,0.0,210.0,90.0,0.97,18.29177,22.0,91.0,0.82,40.0,19.448,179.9671053,2.949286689,C2S1,0.600657895,P.S.,2020,
VIKARABAD,Dharoor,Dharoor,17.303,77.774,9.5,8.01,1154.0,738.56,0.0,180.0,240.0,0.74,24.0,10.0,60.3,3.82,80.0,53.482,419.9095395,1.279415493,C3S1,-4.798190789,P.S.,2020,
VIKARABAD,Doma,Doma,17.088,77.836,9.37,8.46,620.0,396.8,34.034,40.0,80.0,1.06,24.00518,8.25,39.96,6.71,24.0,34.034,199.9424342,1.228698013,C2S1,-1.598848684,P.S.,2020,
VIKARABAD,Doulathabad,Doulathabad,16.9983,77.5415,4.15,7.06,3197.0,2046.08,0.0,290.0,770.0,0.36,185.1322,32.0,209.0,63.0,208.0,126.412,1039.786184,2.818035299,C4S1,-14.99572368,P.S.,2020,
VIKARABAD,Kodangal,Kodangal,17.0992,77.6011,5.14,7.29,1590.0,1017.6,0.0,130.0,310.0,0.86,221.0071,24.25,118.0,2.29,96.0,68.068,519.8848684,2.250093591,C3S1,-7.797697368,P.S.,2020,
VIKARABAD,Kodangal,Rudraram (S),17.133,77.511,3.72,7.26,650.0,416.0,60.0,150.0,70.0,0.37,20.10766,13.0,58.0,4.75,24.0,34.034,199.9424342,1.783395514,C2S1,0.201151316,P.S.,2020,
VIKARABAD,Marpalli,Marpalli,17.529,77.771,12.82,8.79,460.0,294.4,50.0,130.0,20.0,0.24,25.99823,4.0,42.0,2.6,24.0,19.448,139.9671053,1.543506504,C2S1,0.800657895,P.S.,2020,
VIKARABAD,Nawabpet,Vattinenipally(s),17.445,77.983,3.35,8.73,580.0,371.2,70.0,140.0,30.0,0.38,40.0,8.0,35.0,1.23,24.0,38.896,219.9342105,1.026109749,C2S1,-0.198684211,P.S.,2020,
VIKARABAD,Parigi,Parigi,17.18,77.88,12.1,6.47,654.0,418.56,0.0,170.0,80.0,0.35,45.0,14.0,34.0,1.6,48.0,34.034,259.9424342,0.91687998,C2S1,-1.798848684,P.S.,2020,
VIKARABAD,Peddamul,Peddamul,17.33,77.66,7.74,8.18,1097.0,702.08,0.0,150.0,240.0,0.61,53.0,13.0,56.78,4.72,72.0,58.344,419.9013158,1.204741676,C3S1,-5.398026316,P.S.,2020,
VIKARABAD,Pudur,Pudur,17.264,77.957,5.28,8.42,499.0,319.36,50.0,110.0,40.0,0.19,47.3903,3.5,18.0,1.01,40.0,29.172,219.9506579,0.527693854,C2S1,-1.199013158,P.S.,2020,
VIKARABAD,Tandur,Tandur,17.251,77.591,2.55,7.01,1705.0,1091.2,0.0,300.0,350.0,1.58,34.0,7.0,196.0,1.9,104.0,38.896,419.9342105,4.15850863,C3S1,-2.398684211,P.S.,2020,
VIKARABAD,Vikarabad ,Vikarabad(S),17.321,77.914,8.13,6.28,580.0,371.2,0.0,250.0,20.0,0.39,15.0,5.0,19.0,0.4,56.0,29.172,259.9506579,0.512366002,C2S1,-0.199013158,P.S.,2020,
VIKARABAD,Yalal,Yalal,17.2,77.64,8.6,7.02,552.0,353.28,0.0,180.0,40.0,2.01,30.0,11.0,17.0,0.68,64.0,19.448,239.9671053,0.477139344,C2S1,-1.199342105,P.S.,2020,
